F1,F2,F3
-1.328818,0.729617,-0.46829
0.942877,1.747087,2.18106
-0.782477,-1.307029,-0.074844
-1.699142,0.178661,-0.983267
0.932647,-0.134119,1.085206
1.117507,0.190854,0.361191
-1.522262,2.019387,-2.459921
-0.873916,0.475696,2.411438
-1.316369,0.501685,-0.82031
0.836244,0.559036,0.130852
-1.516526,1.188118,-0.690994
0.382293,0.319464,0.634008
0.169296,0.868835,-0.149284
-1.582163,0.18508,-1.086737
0.508351,0.075087,0.597411
0.324333,0.483797,0.49702
1.037794,1.042535,-0.274277
0.415351,0.054219,-1.25013
-1.752139,0.847078,-0.057705
0.024277,-1.254527,0.438265
0.413631,-0.370362,0.412468
-0.151307,-0.415255,0.661658
0.611289,2.32001,-1.921757
0.570448,-2.085539,-0.547676
0.689858,0.755944,0.783034
-1.367812,-0.972576,-0.231688
0.496357,0.238396,-1.035432
-0.131762,-0.829868,-0.214437
0.896849,-0.8754,1.735278
-0.086212,-0.710999,1.166409
0.248401,0.356513,-1.190081
0.490436,-0.087796,0.748934
0.84712,1.781225,0.642494
-1.431933,0.705891,-0.326558
-1.039745,2.215963,-0.628259
0.744267,1.719618,1.239428
0.422974,0.261969,-0.153985
-1.149684,-1.396435,0.864596
0.701763,-0.225757,-0.842574
0.733514,0.501104,0.81454
-1.341144,-0.91175,2.273882
0.251536,0.332922,-1.133431
0.404096,-0.401889,-0.054552
0.74104,0.293526,1.360811
-1.048571,0.084041,-1.329774
0.915752,-1.18099,-0.114096
0.678227,-1.038686,-1.307961
-1.352972,0.749207,-0.481094
0.689597,1.283374,-0.213932
-0.210173,1.242438,0.855409
-1.482857,-1.401973,0.611516
0.293046,0.778634,-0.248402
-1.252908,1.529069,0.106394
0.962034,0.488636,0.540865
0.651129,-1.279729,0.85966
0.669302,-0.466067,0.490995
0.730218,0.42223,0.563491
-1.486794,-0.035351,0.60817
0.321726,0.617873,-1.184439
0.181276,-0.113315,0.868094
-1.519378,-1.823089,1.136216
-1.484654,-0.139278,-0.379715
0.53729,0.596301,-1.026926
0.803241,-0.627286,0.842076
-1.496808,1.180856,-1.328522
0.688874,0.516947,0.67219
0.825926,-0.638506,-0.251717
-0.003393,-1.878345,0.742672
0.682257,0.149276,-0.54602
0.791533,0.258587,-0.178194
0.479098,2.850619,-1.126786
0.493111,0.586498,-1.041757
-0.920511,-2.3743,-0.331455
0.508803,0.546615,-0.312614
0.774479,-0.014212,1.158195
-1.492405,0.080323,-1.733425
0.624205,0.322022,-0.015874
-1.403438,-1.39395,0.956969
0.508913,0.79246,-0.767752
0.49407,1.311589,-0.750214
0.799019,0.169147,-0.00154
1.020486,-0.623404,0.84869
0.319159,0.920412,0.029567
0.458055,0.209774,-0.992975
0.889399,0.675385,0.114847
0.708189,0.676592,-0.38807
0.78659,-0.459605,0.117012
0.599742,0.633619,0.32269
1.079114,0.455686,-0.308253
0.688043,1.090548,-0.000323
-0.085574,1.487768,0.740965
0.437873,1.078986,-0.93021
0.82878,0.994154,2.625973
1.314085,-0.0791,0.500225
0.172115,1.920491,-0.903592
0.794513,-2.039649,-0.011814
0.468636,-0.344811,-2.118446
0.201149,0.455125,-0.369727
0.201278,1.770426,-0.421249
0.869296,0.84626,-0.112389
-1.55145,-1.239582,0.801008
0.647228,0.355394,0.978898
1.135401,0.114441,-0.404844
0.500193,0.271368,-0.111178
0.446061,1.168115,-0.338467
0.557491,-0.592608,-0.046108
0.576625,2.383219,-0.209793
-1.050632,0.376768,3.153275
0.179176,0.204388,0.601629
0.665644,1.734353,0.211511
0.73193,-1.67436,0.46452
0.447678,1.968894,0.40266
0.808582,0.195486,0.858379
-1.644255,-1.273754,1.430169
0.203624,0.847594,0.013236
-1.594087,0.706384,-0.41063
1.022938,-0.04693,0.594131
0.849133,0.421305,0.047838
-1.25043,2.513814,1.453509
0.675474,0.280918,-1.000335
0.813411,-0.641234,1.421731
-1.421039,1.090431,0.366626
0.292619,1.674778,-2.267853
0.958956,-2.863309,-0.579284
-1.405873,0.303493,1.209365
0.63658,-0.122474,0.429531
0.894409,-0.516104,-1.284089
-1.177224,0.81668,2.335844
1.02307,0.214807,-0.260682
0.72173,-0.164687,0.752314
-1.499634,-0.897968,-1.566067
0.68347,0.211794,2.378692
-1.649383,-0.456659,1.179792
0.634187,0.044303,-0.597537
-2.033383,1.13671,-0.799881
0.44805,0.948594,-0.809695
-1.757722,-0.447899,0.298703
-1.780595,-0.538739,-0.142754
0.150439,-0.314399,-2.249393
0.62348,1.411399,-0.481992
0.675773,0.345266,-0.036308
0.12247,1.002002,-0.014197
0.44758,-1.546313,-0.602696
0.708137,0.320933,-1.040118
-1.385593,-0.179092,0.678776
0.769907,0.700455,0.15392
0.574363,-0.238169,0.264323
0.678472,0.490456,0.273411
0.39814,0.588517,0.409676
0.345463,1.262309,-0.038184
0.150095,0.895674,0.491486
0.484615,-0.795141,-1.25414
0.380056,-0.039018,0.996181
1.162372,-0.444887,-0.320146
1.495283,0.623496,2.037217
0.861763,0.545666,-0.269371
0.485273,-1.57855,-0.552638
-1.486632,-0.174497,0.721017
1.079684,0.407533,-0.065603
0.513643,0.385762,0.659697
0.15611,-1.656311,1.630579
-1.493635,0.219304,-0.547264
0.432292,0.268925,-0.902365
0.771006,-0.195372,-1.585048
0.719406,-0.624433,0.291636
0.942907,-0.595184,-1.209311
0.179925,0.70223,0.537418
0.873838,0.014941,2.260307
0.776213,-0.750208,-0.061259
1.096651,1.155206,-0.02387
-0.095371,-0.722776,-0.712714
1.22314,0.005776,0.649769
0.551699,-0.457839,0.076558
1.008511,0.165607,-0.913902
0.064829,-1.180943,-0.846886
-1.375293,-0.312347,-0.724629
0.663462,-0.315657,0.264011
-1.366206,-0.595518,-0.212915
-1.222832,0.870322,0.7746
0.200411,0.625958,-0.247646
0.429483,0.502126,0.321682
0.430953,0.997779,0.021354
0.80591,0.823267,0.421784
0.856648,0.384241,-0.120052
0.89204,-0.329309,0.212016
0.777772,1.136148,-0.792445
1.137389,1.230596,-0.206825
-1.426297,-1.311169,0.785487
-1.399293,0.989352,-1.557219
0.746173,-1.076638,1.018528
-1.427158,-1.007329,0.382432
1.034379,0.582795,-1.133338
0.710594,-0.515342,-0.231851
1.15009,0.79994,-0.048985
-1.362171,-0.250298,1.202117
0.911373,-0.052019,-0.720268
0.256377,0.064458,0.121933
-1.545062,0.204566,-0.775667
1.032143,0.686879,0.174515
-1.548383,0.673581,-0.338283
1.027249,0.676154,-0.498744
-1.419635,-0.253003,-1.039779
0.037974,-0.832194,1.012795
0.343184,-0.681736,1.534241
0.262817,-0.440593,0.986153
0.854669,-0.81532,-1.219846
0.821014,-0.012803,0.328044
0.66607,-0.221609,0.833417
1.183219,0.474014,0.495029
0.942953,-0.249746,-0.63533
0.442438,0.136549,-0.149739
-1.549,0.58211,-0.318119
-0.134699,-0.896537,1.02764
1.038351,0.609432,-0.073964
1.132811,0.277452,0.276918
-1.5561,0.205014,1.700589
-1.78019,0.519478,-0.854976
1.138601,-0.901354,-0.749071
-1.35042,-0.424194,0.904968
-1.628327,-1.004144,0.407245
-1.420988,0.030949,0.450661
0.981828,-0.006566,0.544037
-1.752759,0.513551,-0.084839
0.525495,0.788133,-0.675434
0.043198,-0.526359,-0.893212
-1.589797,1.540428,-2.333203
0.646028,0.449488,-1.585652
-1.451364,0.377026,-0.946398
0.927346,-0.059331,0.026299
-0.901482,-2.378464,-1.348848
2.684201,-5.021897,1.579275
0.621434,0.632494,0.847158
-1.288237,-0.39601,-0.1838
-1.38957,-0.036578,0.319712
0.607228,-0.394848,-0.423357
0.830589,-0.340399,0.264689
1.1195,0.589155,0.971218
0.623974,-0.001342,-1.060337
-1.755277,0.638384,-0.874793
1.006413,-1.056925,0.899333
-1.567302,0.372167,-2.204579
0.195479,0.865905,-0.844326
1.063451,0.299761,0.187048
0.563469,0.376859,-1.010142
0.759027,0.330208,-0.517848
0.582,0.429005,-1.14719
0.332179,0.534051,-0.565419
1.061416,-0.070244,0.311801
0.66428,-0.270679,-0.59401
-1.67485,-1.18223,0.457986
0.573514,0.244415,-1.005682
0.939844,0.463604,1.202509
-1.442683,0.304148,0.157476
0.752901,0.108849,-0.462728
0.248826,-0.654359,-0.740923
1.077906,0.801515,0.365318
0.417758,0.238753,-0.708189
0.876506,0.431877,-0.689543
1.010013,0.668597,-0.966951
-1.48691,-1.374957,0.144446
-1.098879,-1.407743,0.26269
1.058252,1.032278,-0.596762
0.828798,-0.210223,-0.809412
1.309628,0.636209,0.312967
-1.472521,-0.571067,0.703412
-1.651429,2.442456,-2.587579
0.879008,-0.197783,0.092006
-1.786445,-0.001011,1.172952
0.780943,0.06472,-0.21114
0.611856,-1.157183,0.127316
1.138873,-1.755692,-0.629018
-1.105376,-0.16263,-0.61263
-1.559139,-0.450577,0.58728
-1.470008,-0.990399,-0.674716
-1.177654,0.944784,1.527859
-1.340689,0.428554,0.739456
0.910365,-0.489803,-1.810581
-1.698599,-0.049791,0.780348
1.003002,-0.490497,-0.837511
-1.251238,0.547114,1.051378
-1.660627,0.557476,-1.083609
-1.581375,-1.040973,-1.339993
0.412028,0.182856,-1.114571
-1.572266,1.131999,-0.949026
0.42479,-0.38081,-0.491142
-1.548557,-0.923141,-0.183696
0.563478,0.602367,-0.856984
0.469541,0.679303,-1.559815
0.544914,-0.774791,-0.358363
-0.978805,-1.340618,-0.82651
0.863117,0.043394,0.021243
-1.659279,0.526746,-0.981375
0.388784,0.263461,-1.687571
-1.455967,-1.125526,-1.863221
0.540834,0.5132,2.887324
0.628757,-0.677609,-0.600274
-2.687963,-3.364984,1.32077
-1.403051,3.380972,-0.200083
-1.484964,-1.455564,0.151725
-1.082785,1.952208,2.271628
0.70763,-0.614921,-0.388635
-1.486858,4.461908,-0.518384
0.758491,-0.153562,0.293651
-1.804664,-0.220114,0.021988
0.441815,-0.687468,0.261018
0.862253,-0.774726,0.228286
-1.496374,-0.516155,-0.306216
-1.286708,1.562659,1.109191
0.08785,0.012587,-0.664691
-0.940612,-0.365771,0.944405
0.298001,-0.745155,-1.778892
0.628533,0.376063,0.494957
-1.303817,0.100238,-0.861324
0.806055,-0.855988,0.237541
-1.306918,0.703459,0.665753
-1.85861,2.009208,-0.978475
-0.330775,-1.335836,0.862604
1.067201,-0.682344,-0.013166
-1.51718,-1.683017,0.502191
0.760504,-0.091317,1.362777
-1.442798,0.090975,-1.048609
-1.216339,-0.247742,-1.343909
0.645177,1.032219,0.101338
-1.247288,-0.397084,0.504169
0.901071,-1.226816,-0.624705
0.313587,0.57798,-2.168209
0.501261,0.610668,-0.985974
0.602825,-0.245427,-0.552416
0.5732,0.493495,0.234977
0.84717,-1.327619,-2.587259
0.954515,-1.460286,0.063761
0.35126,1.636636,-1.090775
0.899275,-0.983633,0.240276
0.567157,0.129742,-0.025192
0.307666,0.006331,1.400265
0.970083,-0.07695,0.056639
-1.627026,-0.756565,-3.125834
0.944329,0.861614,4.326923
0.922821,0.898356,-2.017207
0.995757,1.565694,0.260723
-1.500643,-1.174291,0.475239
0.502115,0.310945,-0.194549
-1.706277,1.558023,-0.97008
0.730286,0.391987,0.306112
-1.641979,-0.968726,-0.53862
0.485283,0.898381,-0.943772
-1.536289,-2.055375,0.568609
-1.238816,0.918295,-0.739706
1.199147,-5.492519,-3.758296
0.481581,-1.087046,-0.237395
0.555552,0.546676,-1.260779
0.374788,0.326183,0.828273
0.226641,-0.292324,0.457126
0.616129,0.710747,-0.660634
-1.495817,-0.680108,0.018367
0.564332,-0.173227,0.424939
0.403093,0.676649,-0.358234
-1.734218,1.750717,-1.529207
0.587565,-0.369033,-0.436326
0.555949,0.618665,-0.716895
0.567359,1.362113,-1.598276
0.902171,-1.314765,-0.40138
0.568161,1.930687,-0.046555
0.718564,0.453347,0.095279
0.457306,1.733773,-1.930766
0.188571,1.671316,-1.390617
0.985569,0.306929,0.888406
-1.416697,-0.000099,-1.349072
0.428648,1.515646,-0.301792
0.586023,0.610201,-0.329975
0.296683,2.072828,0.031837
0.21496,0.502409,-1.007
0.220939,0.951326,-0.711263
0.152276,-0.999775,-1.070796
0.433663,0.346363,-1.542131
-0.082731,-0.669679,-0.349413
0.21224,0.24616,0.447625
0.334657,-0.186167,-1.178946
0.734938,-0.381626,1.274396
0.953353,0.822114,0.257599
-0.09092,0.828897,0.417674
0.098075,0.120341,1.177584
0.551682,-0.264345,-0.554063
0.666473,0.810211,0.006564
0.776736,-0.477933,-0.239516
0.254182,0.708181,-0.369236
-1.419754,-0.327091,-1.242794
0.80118,-0.08011,0.414537
0.463124,1.15163,-0.284716
0.462392,1.65048,0.347326
0.249125,-0.186112,1.052528
0.476489,0.887509,-0.403517
0.653456,2.137138,0.324477
0.54135,1.087468,0.271836
0.34469,-0.00334,-0.100975
-0.729045,-2.443629,1.041432
0.585078,0.72308,1.823817
0.764105,-1.342732,0.504486
-1.404258,0.021043,-0.535251
0.715383,-1.059647,-1.02536
0.293094,-1.395235,1.477777
-1.468528,-0.125178,0.759265
0.544135,0.213509,-1.277763
0.197746,-1.003665,1.111502
-1.850247,0.301323,0.166459
0.298144,0.281242,1.096382
0.322222,0.1423,-0.301991
-1.638643,-0.069492,-1.428533
0.012511,0.260311,1.064077
0.723574,-0.846812,0.416425
0.591646,-0.099489,-0.171379
-1.469339,0.865266,-0.91076
0.71092,0.460121,-0.25771
-1.530302,-0.342256,-0.371303
0.524642,1.524845,-0.252013
0.268459,1.773459,0.241932
0.859353,1.563738,0.860079
0.355968,-0.139856,-0.465902
0.467748,1.164668,0.728031
0.261335,0.402024,-0.245417
-1.456791,-1.00502,0.365759
-1.519286,-1.422087,0.76682
0.467853,0.306391,-0.396738
1.147404,-0.29721,10.197484
-1.21115,0.972798,-1.476319
0.445267,0.759019,0.859008
-0.092222,0.565728,0.829655
-1.449132,-1.800121,0.312382
0.413648,-0.199811,0.254826
0.562247,2.038081,0.523558
0.743198,-0.374456,-0.968929
1.253799,-1.136195,-0.95217
-1.124767,-1.941764,-0.85926
0.136708,1.302265,-0.041843
0.780854,-1.298515,0.919724
0.395623,0.018888,-0.857913
-1.482596,0.513326,0.779875
-1.557525,0.308685,-0.430504
0.635609,0.194639,0.155096
0.474775,0.384559,0.199977
-1.408853,-1.941276,-0.348076
0.850602,0.527884,0.421866
-1.223235,-3.035062,2.97611
0.475188,2.477496,0.184824
0.511687,0.004952,-0.353034
-1.401572,0.060848,-1.155197
0.391858,-0.194592,-0.611176
1.260038,0.058831,-0.620104
-2.556233,-1.436192,-1.020948
0.404497,-0.667583,-1.007458
0.431767,0.255821,0.266634
-1.575558,0.747608,-0.452369
0.309228,0.431872,0.363385
0.623093,-0.216064,-0.372647
0.831648,-0.108624,-0.167231
0.221693,0.842626,0.246026
0.452479,-0.071991,-1.582531
0.527132,-0.28301,0.178602
0.625517,-0.316053,-1.313063
0.602522,-0.72728,0.568451
-1.475044,-0.645951,-0.195665
0.759087,1.386225,1.044786
0.598085,-0.532065,-0.156614
-1.527299,0.208206,-0.447305
0.381989,-0.254896,-0.735318
0.796359,0.16459,0.854709
0.642051,0.705184,-0.86128
0.502179,1.268619,0.017736
0.407498,1.362024,0.308698
0.223144,1.143612,-0.85837
0.417497,0.325088,-0.343072
0.539982,1.215037,-0.217134
0.568834,1.726754,1.385594
0.905705,0.718306,0.041355
0.971548,0.267494,1.376938
-1.757282,-1.595361,0.256301
0.952519,-0.248802,0.929932
0.588836,0.378782,0.417662
0.364878,-0.58982,0.181538
0.823655,-0.674241,0.175266
0.486017,-0.066448,-1.11927
0.377968,0.102328,-0.29135
-1.693967,-0.160433,-0.482637
0.551363,0.995563,0.055154
0.730894,0.887795,-0.484736
-1.564309,0.46386,0.062889
0.026316,0.764846,0.658524
0.72026,0.233286,-1.080816
0.438277,1.019992,-0.653909
-1.774348,0.670877,-0.179849
-1.603872,-0.906429,-0.918942
0.891675,-0.622051,-0.04914
1.532992,-0.65815,-0.721604
0.473328,-0.816755,-0.848175
0.561804,0.213596,-0.996578
1.164708,-0.263776,-0.588564
0.952493,0.157516,0.199346
0.374376,-0.158093,-0.18249
0.883502,-0.67412,-0.20663
-1.489279,-0.926968,-0.920159
0.294225,0.139662,1.017456
0.651145,1.218777,0.129153
-0.194603,-1.042387,0.063679
-1.800213,1.06548,-0.478905
0.507351,1.351343,-1.134379
0.350101,0.132732,0.381
0.497713,-0.003511,-1.316225
0.237422,-0.817606,2.13048
1.120641,0.053751,0.253913
0.516786,-0.129612,-0.507445
-1.53866,-0.137544,0.031996
-1.429584,0.105341,-0.610515
1.992273,-5.984476,-2.061356
-1.738984,0.292633,-1.298659
-1.875015,-1.204691,0.178295
1.127984,0.045319,-0.439874
-1.486971,1.237329,-2.135297
0.086984,0.111442,0.262607
-1.316633,-0.137782,-0.857297
0.758297,0.388177,0.236167
-1.472197,0.017925,0.423139
-1.884546,0.083793,-0.035289
-1.415288,-0.593699,0.440394
-1.784106,-0.556647,-0.598712
0.953886,-0.717705,-0.682319
0.605551,-0.365071,-0.060945
0.45553,0.661925,-1.740226
0.63186,0.628604,-0.715613
0.63937,-0.902268,-0.827968
-0.022693,-0.74728,0.739083
-1.075312,-0.056149,-1.517111
0.27405,0.478877,-1.318084
0.079465,-0.309285,0.783774
0.628624,-0.1584,0.307467
0.61521,0.2185,-0.89176
0.743675,0.889775,0.290084
0.68192,0.574895,0.843669
1.143537,-1.574103,-0.111514
0.802185,0.161592,-1.145458
1.003473,-0.193095,0.395024
-0.041392,-0.346367,1.472374
0.722964,-0.709066,-0.388094
0.649278,1.031036,-0.230254
-1.682756,0.640312,0.120841
0.598948,-0.864092,-0.78767
-1.853263,0.241487,0.138683
0.910861,0.852909,0.332527
0.500262,0.414932,0.573717
-1.738381,1.129592,-0.766494
0.60657,0.3409,-1.076034
-1.629392,-1.085248,0.480753
0.41341,1.488686,-0.246071
0.33916,0.468175,-1.658061
0.645106,0.786923,0.766808
0.215335,1.07705,0.357667
0.432233,2.014246,0.180038
0.341719,1.297197,0.73014
0.948842,0.786522,1.116865
0.230179,1.014932,-0.662857
0.855708,0.985787,-0.275508
0.925682,-0.063975,-0.026123
0.492337,1.852613,0.270718
0.812158,-0.032549,-0.313763
-0.176084,0.499835,-0.746838
1.14548,-3.634281,-1.936937
-1.46421,-0.662494,-0.739269
0.073053,-0.068034,0.322959
0.493812,0.662932,-1.074213
0.425934,-0.421411,-0.58969
0.04351,-0.580755,0.632481
0.671388,-1.476276,1.786215
0.280334,1.204211,-1.052753
0.357759,0.565312,-0.665056
0.751028,0.37481,0.410774
0.337771,1.043034,-1.329254
0.365983,1.508367,-0.553744
0.131221,1.287217,-0.995152
0.328401,1.243237,0.016565
0.575302,2.353849,0.434175
0.440623,1.807318,-0.028744
0.346952,0.944826,0.037497
0.806076,-0.224274,0.461355
0.538745,-0.758139,-0.022948
0.139179,-0.473118,1.132824
-1.744209,-1.098823,-0.323574
0.613522,0.874031,-1.216881
0.444889,0.198484,0.603692
0.366542,0.884974,-0.142198
-1.795132,-0.353716,-0.016948
0.75419,0.34337,-0.299822
-0.998282,1.279798,1.621273
0.48826,0.077109,-0.208252
-1.410251,-0.171702,-0.127711
0.733767,0.435709,0.270927
0.236265,-0.147203,0.14777
0.597955,0.863239,-0.398916
-2.516983,1.281609,-0.03874
0.594805,-0.664731,-0.997623
-1.391785,-0.870844,-1.83631
0.556963,1.060291,1.588187
-1.365082,1.049477,-0.892042
-0.850185,1.170234,3.562704
0.641754,-0.283893,-0.009397
0.51093,0.645307,-0.484117
-1.536474,-0.382199,-0.951991
-1.045457,0.149273,0.92676
-1.928473,-2.458683,-0.99292
0.467629,0.63563,-1.281475
0.787123,-1.013093,0.370158
0.586823,-0.537787,0.746039
0.377086,-0.402303,1.015591
-1.424928,-1.231442,-0.332361
0.734146,0.103396,-0.235393
0.560268,0.603535,-0.559083
-1.659582,-0.555524,-0.070616
0.545703,-0.418311,-0.040004
0.581485,0.08224,0.334534
0.923156,-1.430731,-0.08425
0.49591,-0.343983,0.295517
-1.748726,-0.425421,0.275097
0.737502,0.062498,1.106871
-1.438051,-0.099303,0.287795
-1.94148,0.145207,-0.938172
0.846273,-0.293837,-0.593373
-1.607978,0.668403,-0.25104
-1.22793,-0.290868,0.635395
0.3107,-0.815942,-0.523769
-1.83974,0.86632,-0.268994
0.360099,0.568944,-1.005028
-0.314157,-1.475357,0.895566
0.859479,-0.466544,0.56415
-1.350939,-0.462023,0.986801
0.857163,0.792105,0.903962
-1.459217,-0.555985,0.054347
1.006778,0.884192,-0.687019
0.684914,0.28434,0.773648
0.456235,0.612963,-1.061416
1.031413,-0.959082,0.214253
0.640461,0.242507,-0.39716
0.797431,-0.936756,0.172957
-1.365695,-1.079623,0.762723
0.478646,-0.116597,-0.27824
0.681977,-0.359499,-1.565657
0.746435,0.855945,0.785482
-1.08571,-0.32037,-2.222194
0.819524,-0.036564,0.644111
-1.330276,-0.395273,-0.555937
0.762561,-0.504184,0.386199
0.397802,0.147161,-0.438964
-1.608156,0.368062,-0.848538
-1.319885,0.189224,0.892796
0.505798,1.596492,-1.100937
0.817903,1.587084,1.223483
0.720357,-0.587288,-0.270337
0.66669,-0.006875,1.249576
-1.261582,-0.545736,1.109896
-1.578707,1.069534,2.317586
-2.39693,-0.832488,-0.639082
0.139459,1.145918,-2.312006
-0.20027,-0.782525,-0.546018
1.154056,-0.436397,-0.238144
0.481261,0.59425,0.620993
0.437941,0.283783,-0.670667
0.74759,-1.129138,-0.28007
0.357647,0.608466,0.0263
0.781811,-0.655127,-0.243963
0.440035,0.279445,0.386182
-1.512326,0.140023,0.995112
-0.369036,-1.045552,-1.018243
0.80106,-0.3206,-0.287324
0.670362,0.607372,-0.616499
-1.661648,-0.563096,0.498129
0.648558,-0.062987,-0.104719
0.458791,0.125885,-0.136987
0.703082,-0.087507,-0.097319
0.543023,-0.932187,-1.181245
0.849212,-0.273024,0.851439
0.14358,-0.15009,0.84973
0.866514,0.154825,0.103935
-1.532608,-0.906384,1.388038
1.16805,0.800687,0.935227
0.999657,-1.80846,0.916946
0.567285,0.664248,-0.582939
0.566543,0.619386,-0.351034
0.781941,-0.748806,0.386185
0.560509,-0.478598,-0.165784
0.356932,0.244601,-0.525023
0.480034,0.341481,-0.458372
0.506979,0.124676,-0.106198
-1.533808,0.107684,0.448799
-1.403075,0.485894,-0.228486
-1.085241,-2.108949,1.46241
0.183809,-0.347991,-0.05626
0.837345,-0.719239,-0.608021
-1.501536,0.206501,-0.4597
0.47053,-0.136915,0.101493
-1.4243,-0.286864,1.078748
0.671848,0.183231,-0.320222
0.462722,-0.251922,-1.185284
0.663729,-0.595001,-1.17446
0.885173,0.51453,0.070051
0.735305,-1.34704,0.006708
1.028297,-1.515348,-0.848414
1.069218,-0.059579,-0.663669
1.058595,-1.624679,-0.751462
0.767238,0.008679,0.079738
-1.324347,-1.22962,0.013786
0.682382,-0.724135,0.464143
1.095266,0.480576,0.871018
0.574243,-0.315605,-0.788217
1.181206,0.343156,0.624849
-1.390632,-1.098982,2.104605
0.470015,0.105937,-0.571424
0.731273,0.18135,0.48056
0.893819,0.274962,0.70827
1.282533,0.215754,-0.280586
0.615526,-0.70571,-1.672563
1.019235,0.947517,0.416993
1.053859,0.617884,0.186049
1.15678,0.430407,-0.242004
1.186946,0.251993,-0.929251
0.679507,-0.635482,0.681837
-1.500741,0.013668,0.222775
1.105476,-1.193078,-0.695236
-1.546735,-0.055846,0.00847
0.947155,0.298907,-0.435178
0.724395,0.154133,0.63179
0.952867,-1.227222,-0.14892
0.848351,-1.496505,-1.725162
0.984829,-1.301013,-0.486608
0.784403,-0.557658,-0.148136
1.087687,-0.018528,-1.109235
0.865899,-0.999967,0.026142
1.021024,0.239913,-0.244166
1.025952,-0.380497,0.067753
0.570598,0.352697,-0.425537
-1.369055,-1.285887,-0.071155
0.500483,-0.05319,0.459073
0.792662,-1.785635,-1.963276
0.802815,0.735891,-0.413197
1.141303,0.749119,-0.095691
1.088768,0.145307,-0.165411
0.87509,-0.012925,-0.291736
-1.441686,-0.644933,-0.291818
0.650712,-0.780585,-1.155416
0.882757,-0.15525,-0.181079
1.06506,0.22963,0.81238
0.417822,1.051929,-0.205212
1.247951,0.587772,0.692736
0.941375,-0.517171,1.408876
-1.446077,-0.52938,0.421949
0.386759,0.093175,-1.363985
0.873206,-0.323327,0.042941
0.369112,0.554512,-1.055266
